Date,Power[kW],PV panels power [kW]
2017-01-01,3.4006527777777773,-0.16104513888888888
2017-01-02,4.196083333333333,-1.20464375
2017-01-03,4.844902777777778,-0.42525694444444445
2017-01-04,4.528979166666667,-0.6486284722222222
2017-01-05,5.151645833333333,-1.5166159722222223
2017-01-06,11.343930555555556,-1.4901979166666668
2017-01-07,3.484686192468619,-0.07138354253835426
2017-01-08,3.184215277777778,-0.2653013888888889
2017-01-09,11.619812499999998,-0.11883541666666667
2017-01-10,10.06423611111111,-0.4097854166666667
2017-01-11,9.26763888888889,-0.5491708333333334
2017-01-12,10.781277777777778,-0.7972215277777778
2017-01-13,11.091888888888889,-0.41040069444444444
2017-01-14,2.6208055555555556,-0.8733701388888889
2017-01-15,3.0935763888888888,-0.4629284722222222
2017-01-16,11.364680555555555,-0.5258166666666667
2017-01-17,11.339472222222222,-1.229667361111111
2017-01-18,11.569347222222223,-0.7032999999999999
2017-01-19,11.396473058082575,-1.9341643356643357
2017-01-20,12.097680555555556,-1.884763888888889
2017-01-21,1.6046620209059235,-1.9430745644599303
2017-01-22,1.7702916666666666,-1.8352756944444444
2017-01-23,12.418097222222222,-0.35481875
2017-01-24,10.73342361111111,-0.2878118055555556
2017-01-25,12.023097222222221,-0.3059541666666667
2017-01-26,12.1581875,-1.197029861111111
2017-01-27,11.987465277777778,-1.12140625
2017-01-28,2.258,-0.9780409722222222
2017-01-29,3.4452361111111114,-1.2857125
2017-01-30,9.41225,-0.1612333333333333
2017-01-31,11.317743055555555,-0.31936180555555554
2017-02-01,10.784305555555555,-0.3171638888888889
2017-02-02,7.2980833333333335,-1.2426604166666666
2017-02-03,8.405930555555557,-1.1207993055555556
2017-02-04,2.7691875,-0.3128548611111111
2017-02-05,2.3210972222222224,-0.8747743055555556
2017-02-06,11.507912011173186,-0.6417390090718772
2017-02-07,10.155194444444444,-0.23161736111111111
2017-02-08,10.671270833333333,-0.15986944444444443
2017-02-09,11.885076388888887,-0.3540798611111111
2017-02-10,12.134319444444444,-0.19959236111111112
2017-02-11,3.5023958333333334,-0.03257708333333333
2017-02-12,2.9904166666666665,-0.50565625
2017-02-13,10.768215277777777,-2.461357638888889
2017-02-14,11.776368055555556,-2.5727743055555554
