Date,Power[kW],PV panels power [kW]
2016-01-01,0.025166666666666667,0.0
2016-01-02,0.02360416666666667,0.0
2016-01-03,0.04105555555555556,0.0
2016-01-04,0.07833333333333334,0.0
2016-01-05,0.06469444444444444,0.0
2016-01-06,0.06372222222222222,0.0
2016-01-07,0.07422222222222222,0.0
2016-01-08,0.06669444444444445,-0.0007715277777777778
2016-01-09,0.02120138888888889,-0.00014722222222222223
2016-01-10,0.01192361111111111,-0.001223611111111111
2016-01-11,0.05734722222222222,-5.000000000000001e-05
2016-01-12,0.0478899721448468,-0.0005584958217270195
2016-01-13,0.05103688239387613,-0.3226492693110647
2016-01-14,0.05300489168413696,-0.48023060796645706
2016-01-15,4.5965138888888895,-0.18895694444444444
2016-01-16,1.7502291666666667,-1.1047972222222222
2016-01-17,1.2531875,-1.6671201388888888
2016-01-18,7.940048611111111,-1.233148611111111
2016-01-19,6.591770833333333,-0.98961875
2016-01-20,5.8713750000000005,-0.4688791666666667
2016-01-21,7.6391916376306614,-0.24849756097560974
2016-01-22,9.041208333333334,-0.7736847222222222
2016-01-23,1.8171805555555554,-0.7096847222222222
2016-01-24,2.524583333333333,-0.07814583333333333
2016-01-25,3.9559027777777778,-1.9956743055555557
2016-01-26,5.471055555555555,-0.7677701388888889
2016-01-27,6.084423611111111,-0.12020208333333333
2016-01-28,4.537597222222223,-2.2209875
2016-01-29,5.044208333333334,-0.32316875
2016-01-30,2.130576388888889,-0.11097777777777777
2016-01-31,2.186201388888889,-0.22342777777777778
2016-02-01,6.096236111111111,-0.25328402777777775
2016-02-02,5.303435540069686,-0.4442439024390244
2016-02-03,5.980756944444445,-1.4407166666666666
2016-02-04,4.790466898954704,-0.2500801393728223
2016-02-05,5.311958333333333,-0.3417048611111111
2016-02-06,1.9684444444444444,-0.44197152777777776
2016-02-07,1.4128749999999999,-1.0092159722222223
2016-02-08,5.403819444444444,-1.1777493055555557
2016-02-09,6.916430555555555,-0.15379652777777778
2016-02-10,3.9783055555555555,-1.1839472222222223
2016-02-11,6.701337535014006,-1.7177647058823529
2016-02-12,7.538023660403618,-1.2801217814892136
2016-02-13,2.244451388888889,-0.8193868055555555
2016-02-14,2.818076388888889,-0.2745798611111111
2016-02-15,8.705604166666667,-2.3265201388888888
2016-02-16,5.4553263888888885,-3.006423611111111
2016-02-17,6.923673611111111,-2.9526590277777776
2016-02-18,7.454587988826815,-0.7812428471737614
2016-02-19,5.112486111111111,-2.343222222222222
2016-02-20,2.1379305555555557,-0.3949201388888888
2016-02-21,2.3984513888888888,-0.25872569444444443
2016-02-22,6.592694444444444,-0.3643444444444444
2016-02-23,8.8775625,-1.3986493055555556
