Date,Power[kW],PV panels power [kW]
2021-03-20,-1.127486111111111,-3.5532472222222227
2021-03-21,1.389375,-0.9181861111111111
2021-03-22,14.79401388888889,-1.2537236111111112
2021-03-23,3.5437638888888894,-2.130240277777778
2021-03-24,2.4726666666666666,-3.534976388888889
2021-03-25,3.7661041666666666,-1.7378423611111111
2021-03-26,5.338847222222222,-2.580504861111111
2021-03-27,-0.015138888888888893,-2.3168118055555555
2021-03-28,-0.059138305575669806,-2.3311368573497466
2021-03-29,2.7755972222222223,-4.024357638888889
2021-03-30,4.1706111111111115,-3.93666875
2021-03-31,6.064076388888889,-3.7539458333333333
2021-04-01,1.703625,-3.6339479166666666
2021-04-02,4.442722222222223,-1.499138888888889
2021-04-03,-0.36764583333333334,-2.698329861111111
2021-04-04,1.4363263888888889,-0.9175541666666667
2021-04-05,8.764847222222222,-1.8259534722222222
2021-04-06,10.725674353598881,-1.967262753319357
2021-04-07,12.532892156862745,-1.1587149859943977
2021-04-08,11.029965059399021,-2.5963738644304684
2021-04-09,9.940342657342658,-3.0738825174825175
2021-04-10,1.9519513888888889,-0.5727743055555555
2021-04-11,0.10168055555555557,-2.404597916666667
2021-04-12,9.959451388888889,-3.267390277777778
2021-04-13,10.407784722222221,-3.2413784722222223
2021-04-14,11.774395833333333,-3.2055416666666665
2021-04-15,6.208805555555556,-2.4008006944444444
2021-04-16,10.463243055555555,-4.047727777777778
2021-04-17,-1.911736111111111,-4.327222916666667
2021-04-18,-1.8818680555555554,-4.315470138888889
2021-04-19,4.165770833333333,-2.0676027777777777
2021-04-20,2.5804583333333335,-2.919863888888889
2021-04-21,2.0981805555555555,-4.128822222222222
2021-04-22,6.1553125,-4.604970138888889
2021-04-23,1.9590138888888888,-4.598157638888889
2021-04-24,-2.179784722222222,-4.422355555555556
2021-04-25,-1.6473055555555556,-3.9630694444444443
2021-04-26,7.658965277777778,-4.69996875
2021-04-27,4.037583333333333,-4.2681708333333335
2021-04-28,5.543659722222222,-3.522511111111111
2021-04-29,5.319979166666667,-1.22333125
2021-04-30,3.3634930555555558,-1.8142569444444445
2021-05-01,-1.4471597222222221,-3.6213131944444443
2021-05-02,-1.3841458333333334,-3.6012006944444446
2021-05-03,6.097298611111111,-3.2009333333333334
2021-05-04,4.966222222222222,-1.9403743055555556
2021-05-05,8.348347222222223,-2.5044708333333334
2021-05-06,3.948138888888889,-2.688138888888889
2021-05-07,0.9473055555555555,-3.980470833333333
2021-05-08,0.5009375,-1.5496527777777778
2021-05-09,-1.1556666666666666,-3.0229465277777776
2021-05-10,3.195659722222222,-2.748920138888889
2021-05-11,6.13111111111111,-1.8913951388888888
2021-05-12,1.9919722222222223,-3.1582958333333333
2021-05-13,1.7925,-2.909209722222222
2021-05-14,1.5545347222222223,-3.0438625000000004
2021-05-15,0.2014861111111111,-1.90145625
2021-05-16,-0.4088958333333333,-2.4778770833333335
2021-05-17,3.1362083333333337,-2.1987791666666667
2021-05-18,1.6587916666666667,-3.7254416666666668
2021-05-19,4.415798611111111,-2.4417833333333334
2021-05-20,4.2399305555555555,-2.744827777777778
2021-05-21,3.4496527777777777,-2.648809027777778
2021-05-22,0.6708541666666666,-1.4355097222222222
2021-05-23,-1.2501111111111112,-3.2284368055555555
2021-05-24,2.4097986111111114,-2.153118055555556
2021-05-25,6.82025,-2.3402881944444442
2021-05-26,2.5807569444444445,-2.5724770833333332
2021-05-27,7.938111111111111,-1.0300298611111112
2021-05-28,0.7605625,-4.581475694444444
2021-05-29,-2.8444305555555554,-4.769644444444444
2021-05-30,-2.8295694444444446,-4.811577083333334
2021-05-31,2.3224930555555554,-4.475108333333333
2021-06-01,3.7007222222222222,-4.770476388888889
2021-06-02,2.494923611111111,-4.6877506944444445
2021-06-03,5.915715277777777,-2.966148611111111
2021-06-04,3.911201388888889,-3.5546652777777776
2021-06-05,0.6607430555555556,-1.2807756944444444
2021-06-06,-2.913215277777778,-4.865440972222222
2021-06-07,1.9221311475409837,0.0014471544715447154
2021-06-14,4.9330188679245275,-7.058803551609323
2021-06-15,4.448180555555556,-3.6045979166666666
2021-06-16,4.375083333333333,-4.201234722222223
2021-06-17,9.893159722222222,-3.56050625
2021-06-18,6.849146256123163,-3.656329601119664
2021-06-19,0.3033958333333333,-1.632011111111111
2021-06-20,-1.2739930555555554,-3.248323611111111
2021-06-21,7.154472222222223,-1.00276875
2021-06-22,5.108854166666666,-2.061847916666667
2021-06-23,5.703951388888889,-2.049251388888889
2021-06-24,3.640604166666667,-2.417259722222222
2021-06-25,5.7714791666666665,-1.4594500000000001
2021-06-26,-0.7919513888888889,-2.696132638888889
2021-06-27,-0.8759305555555555,-2.8110368055555557
2021-06-28,6.8234861111111105,-2.10255625
2021-06-29,4.101062499999999,-2.6137854166666665
2021-06-30,4.547861111111112,-0.6359993055555556
2021-07-01,5.709305555555555,-0.9511645833333333
2021-07-02,5.898590277777777,-2.1127618055555555
2021-07-03,4.55225,-2.181625
2021-07-04,-0.17570833333333333,-1.9995715277777777
2021-07-05,3.9481805555555556,-1.9559749999999998
2021-07-06,5.471555555555556,-2.3236083333333335
2021-07-07,3.489895833333333,-2.596591666666667
2021-07-08,4.2659722222222225,-3.4926055555555555
2021-07-09,4.009569444444444,-3.754526388888889
2021-07-10,-0.5087430555555555,-2.337923611111111
2021-07-11,-1.1472430555555555,-2.980052777777778
2021-07-12,6.472444444444444,-2.5888347222222223
2021-07-13,5.306576388888889,-0.8807319444444444
2021-07-14,5.9180195941217635,-0.7228173547935619
2021-07-15,5.105527777777778,-0.3984020833333333
2021-07-16,9.260125,-2.645579166666667
2021-07-17,10.343201388888888,-4.4187666666666665
2021-07-18,10.07713888888889,-4.496656944444444
2021-07-19,8.109166666666667,-3.5833854166666663
2021-07-20,2.162138888888889,-4.42026875
2021-07-21,2.7706041666666668,-4.373193055555555
2021-07-22,5.901999999999999,-3.8644256944444444
2021-07-23,2.303402777777778,-4.431654166666667
2021-07-24,0.9000069444444444,-0.9958041666666667
2021-07-25,-1.5636388888888888,-3.5446305555555555
2021-07-26,3.654127094972067,-2.657185055865922
2021-07-27,3.317368055555556,-2.0255354166666666
2021-07-28,2.820659722222222,-2.82703125
2021-07-29,2.6983680555555556,-3.078998611111111
2021-07-30,3.2752708333333334,-2.3273597222222224
2021-07-31,-0.25178472222222226,-2.229554861111111
2021-08-01,0.019020833333333327,-1.8189006944444446
2021-08-02,2.460076388888889,-2.7011416666666666
2021-08-03,2.697861111111111,-2.767716666666667
2021-08-04,2.8441527777777775,-2.84271875
2021-08-05,2.653513888888889,-3.451875
2021-08-06,3.0801805555555557,-2.3563625
2021-08-07,-0.9628819444444444,-2.838028472222222
2021-08-08,-0.5770972222222223,-2.659634722222222
2021-08-09,4.202222222222222,-2.3709361111111114
2021-08-10,1.832513888888889,-3.1819465277777774
2021-08-11,0.9596666666666667,-4.0812333333333335
2021-08-12,2.803847222222222,-3.1397340277777777
2021-08-13,0.9601666666666667,-2.8560854166666667
2021-08-14,-0.7645208333333334,-2.656146527777778
2021-08-15,-1.640326388888889,-3.474695833333333
2021-08-16,2.7120277777777777,-1.299736111111111
2021-08-17,3.9593958333333332,-0.8390083333333334
2021-08-18,4.115493055555556,-1.0895375
2021-08-19,7.394430555555555,-0.8170499999999999
2021-08-20,4.124638888888889,-2.1302986111111113
2021-08-21,2.7382222222222223,-2.8422479166666665
2021-08-22,0.012826388888888892,-1.7673409722222222
2021-08-23,3.3102500000000004,-2.130577777777778
2021-08-24,4.060694444444445,-3.5176895833333335
2021-08-25,2.8163888888888886,-3.9239944444444443
2021-08-26,3.1121319444444446,-1.8793409722222223
2021-08-27,3.247025712300209,-2.7046587908269633
2021-08-28,2.140791666666667,-3.0188930555555555
2021-08-29,3.80425,-0.5764465277777777
2021-08-30,3.848145833333333,-2.0419965277777776
2021-08-31,5.592256944444444,-2.9634194444444444
2021-09-01,6.167381944444445,-1.2193347222222224
2021-09-02,5.4786875,-2.5032034722222223
2021-09-03,3.373875,-3.7468423611111112
2021-09-04,2.383138888888889,-2.1748013888888886
2021-09-05,1.4133680555555554,-3.8570805555555556
2021-09-06,5.246340277777778,-3.034140972222222
2021-09-07,3.026138888888889,-3.3931215277777778
2021-09-08,4.846041666666666,-3.5783180555555556
2021-09-09,6.268625,-2.912696527777778
2021-09-10,8.112173611111112,-1.2415729166666667
2021-09-11,4.349868055555556,-0.9841229166666666
2021-09-12,2.946888888888889,-2.0082833333333334
2021-09-13,3.4052152777777778,-2.660776388888889
2021-09-14,5.918465277777778,-2.039921527777778
2021-09-15,5.103856845031272,-0.9129214732453093
2021-09-16,3.0253055555555552,-3.2421131944444443
2021-09-17,4.270888888888889,-3.21469375
2021-09-18,-0.7967222222222222,-2.8637701388888885
2021-09-19,-0.8442569444444444,-2.939458333333333
2021-09-20,6.08370138888889,-3.078591666666666
2021-09-21,4.4118611111111115,-3.06101875
2021-09-22,4.857465277777778,-2.992557638888889
2021-09-23,3.9541597222222222,-1.942354861111111
2021-09-24,4.969374999999999,-1.6346701388888891
2021-09-25,3.3600833333333338,-2.1118305555555557
2021-09-26,3.1096458333333334,-2.481697222222222
2021-09-27,6.6876875,-0.9176611111111111
2021-09-28,3.880243055555556,-2.891422916666667
2021-09-29,5.226145833333333,-1.3739180555555555
2021-09-30,4.3447499999999994,-1.4173520833333333
2021-10-01,6.3786249999999995,-0.9049347222222223
2021-10-02,1.2623402777777777,-0.9448229166666667
2021-10-03,1.765513888888889,-0.47574791666666666
2021-10-04,4.714222222222222,-2.598936111111111
2021-10-05,4.453270833333334,-1.4536118055555556
2021-10-06,4.835805555555556,-0.7943465277777777
2021-10-07,5.3925069444444444,-1.3871333333333333
2021-10-08,4.466409722222222,-2.5538555555555558
2021-10-09,-0.7199444444444445,-2.949748611111111
2021-10-10,0.09143055555555556,-2.1013368055555555
2021-10-11,7.485687499999999,-1.2489618055555556
2021-10-12,6.578965277777777,-1.0517750000000001
2021-10-13,6.503819444444445,-1.0486479166666667
2021-10-14,5.255777777777777,-0.8787361111111112
2021-10-15,5.307291666666667,-1.6637166666666667
2021-10-16,0.7720902777777777,-1.5600854166666667
2021-10-17,1.2148124999999999,-1.16516875
2021-10-18,5.992104166666666,-1.446390277777778
2021-10-19,6.665125000000001,-0.4272229166666667
2021-10-20,8.747354166666668,-0.45705416666666665
2021-10-21,4.788354166666666,-0.9129368055555555
2021-10-22,7.961069444444445,-0.6781125
2021-10-23,1.001423611111111,-1.4268395833333332
2021-10-24,-0.36361805555555554,-2.790947222222222
2021-10-25,4.884111111111111,-0.8614152777777778
2021-10-26,4.880701388888889,-1.2026402777777778
2021-10-27,4.494805555555555,-1.8997506944444444
2021-10-28,2.9410555555555553,-2.56305625
2021-10-29,3.761159722222222,-1.7630284722222223
2021-10-30,2.0924027777777776,-0.21085416666666668
2021-10-31,1.666701388888889,-0.6726465277777778
2021-11-01,5.6370555555555555,-1.6423791666666665
2021-11-02,5.115125,-0.49606388888888886
2021-11-03,7.491472222222222,-1.2023027777777777
2021-11-04,7.242777777777778,-1.0148506944444444
2021-11-05,4.148145833333333,-1.2885479166666667
2021-11-06,1.6736736111111112,-0.6818291666666666
2021-11-07,1.3489583333333333,-0.99570625
2021-11-08,4.146597222222223,-1.4197944444444444
2021-11-09,6.043381944444444,-0.850536111111111
2021-11-10,9.659305555555555,-1.5934375
2021-11-11,5.618201388888889,-0.33464791666666666
2021-11-12,10.026458333333334,-1.077945138888889
2021-11-13,2.0074236111111112,-0.34460694444444445
2021-11-14,1.5362083333333332,-0.7825097222222223
2021-11-15,8.796305555555556,-0.051006249999999996
2021-11-16,10.554194444444445,-0.03725694444444445
2021-11-17,4.739118055555555,-0.6770472222222222
2021-11-18,4.194729166666667,-1.277223611111111
2021-11-19,7.178541666666667,-0.37293055555555554
2021-11-20,2.23875,-0.09621666666666666
2021-11-21,1.8247291666666667,-0.5568479166666667
2021-11-22,12.787319444444446,-1.8877222222222223
2021-11-23,8.001493055555555,-0.4760104166666667
2021-11-24,7.139388888888888,-0.2847402777777778
2021-11-25,6.429236111111111,-0.33857013888888887
2021-11-26,14.509770833333333,-0.19970625
2021-11-27,1.8998611111111112,-0.6179861111111111
2021-11-28,2.2070625,-0.2952111111111111
2021-11-29,14.23332638888889,-0.3085201388888889
2021-11-30,7.703430555555556,-0.06863541666666666
2021-12-01,5.766493055555555,-0.32572222222222225
2021-12-02,14.331048611111111,-0.8660444444444445
2021-12-03,16.1773031358885,-0.22620348432055748
2021-12-04,2.3256180555555557,-0.10994791666666666
2021-12-05,2.0641944444444444,-0.40666458333333333
2021-12-06,14.597131944444444,-0.22174305555555557
2021-12-07,12.569701388888888,-1.1263444444444444
2021-12-08,15.528569444444445,-0.8959597222222222
2021-12-09,14.149784722222222,-0.21942777777777778
2021-12-10,12.728993055555556,-0.08568680555555555
2021-12-11,1.874298611111111,-0.5390694444444445
2021-12-12,2.2504999999999997,-0.07290694444444444
2021-12-13,5.603340277777778,-0.09542361111111111
2021-12-14,8.832513888888888,-0.15199861111111113
2021-12-15,5.792222222222222,-0.11443402777777778
2021-12-16,5.4259375,-1.29908125
2021-12-17,5.8711319444444445,-0.06537152777777779
2021-12-18,2.2359027777777776,-0.10986805555555557
2021-12-19,2.1878958333333336,-0.16188333333333332
2021-12-20,14.014583333333333,-0.22208333333333335
2021-12-21,14.327944444444446,-1.510422222222222
2021-12-22,16.319777777777777,-0.8630333333333333
2021-12-23,17.8880625,-0.45905972222222224
2021-12-24,5.4711388888888886,-0.14940208333333335
2021-12-25,2.2102708333333334,-0.28431805555555556
2021-12-26,2.190361111111111,-0.34620277777777775
2021-12-27,8.351902777777777,-0.2531569444444444
2021-12-28,5.294208333333334,-0.2050826388888889
2021-12-29,5.837826388888889,-0.1279472222222222
2021-12-30,4.975611111111111,-0.21434652777777777
2021-12-31,4.834909722222222,-0.26409444444444446
