Date,Power[kW],PV panels power [kW]
2019-01-01,3.0515833333333333,-0.12837222222222222
2019-01-02,3.352291666666667,-0.22661944444444443
2019-01-03,3.7318125,-0.727017361111111
2019-01-04,5.311819444444444,-0.040674305555555554
2019-01-05,2.6527430555555553,-0.07021666666666666
2019-01-06,2.719222222222222,-0.06335
2019-01-07,6.827138888888888,-0.1242826388888889
2019-01-08,5.738930555555555,-0.3091326388888889
2019-01-09,4.504479166666666,-1.1195354166666667
2019-01-10,5.895930555555555,-0.20618541666666665
2019-01-11,7.256724617524339,-0.31549930458970793
2019-01-12,2.621986111111111,-0.06923333333333333
2019-01-13,2.6765555555555554,-0.075475
2019-01-14,4.298965277777778,-1.3032986111111111
2019-01-15,8.3423125,-0.2946763888888889
2019-01-16,6.958458333333334,-0.2847097222222222
2019-01-17,4.717868055555556,-0.34936527777777776
2019-01-18,6.150034722222221,-1.1600104166666667
2019-01-19,1.469465277777778,-1.8910597222222223
2019-01-20,1.5276666666666667,-2.0124388888888887
2019-01-21,5.207638888888889,-1.9213048611111112
2019-01-22,6.001673611111111,-0.12750972222222223
2019-01-23,5.624104166666667,-0.8054729166666668
2019-01-24,4.787506944444445,-0.4975118055555556
2019-01-25,7.50875,-0.22968055555555555
2019-01-26,1.9963750000000002,-0.24898611111111113
2019-01-27,4.422513888888889,-0.2676013888888889
2019-01-28,4.031069444444444,-0.9947618055555555
2019-01-29,5.827715277777778,-1.664145138888889
2019-01-30,5.786944444444445,-0.30577708333333337
2019-01-31,5.873534722222222,-0.2910847222222222
2019-02-01,6.561131944444445,-0.19826388888888888
2019-02-02,2.8076041666666667,-0.2824111111111111
2019-02-03,2.395111111111111,-1.6152979166666666
2019-02-04,6.0601666666666665,-0.34657361111111107
2019-02-05,5.9475452016689845,-0.24825312934631433
2019-02-06,6.156305555555556,-0.14051458333333333
2019-02-07,4.053583333333333,-1.3820479166666666
2019-02-08,5.680194444444444,-0.24435138888888888
2019-02-09,1.4685625,-1.1870645833333333
2019-02-10,2.589048611111111,-0.22920694444444445
2019-02-11,6.950194444444445,-1.403138888888889
2019-02-12,3.898298611111111,-1.6127104166666666
2019-02-13,4.650701388888889,-1.063604861111111
2019-02-14,4.1150416666666665,-2.7893125000000003
2019-02-15,2.8568680555555557,-2.869561111111111
2019-02-16,-0.055986111111111105,-2.5260743055555555
2019-02-17,2.5311874999999997,-2.3795868055555554
2019-02-18,3.018576388888889,-2.472075
2019-02-19,2.751729166666667,-2.2427847222222224
2019-02-20,3.4640625,-1.888398611111111
2019-02-21,4.9070833333333335,-0.9378743055555555
2019-02-22,4.166944444444444,-0.843775
2019-02-23,1.140298611111111,-2.993353472222222
2019-02-24,0.8338194444444444,-2.8928631944444443
2019-02-25,3.1122291666666664,-3.0837250000000003
2019-02-26,3.407597222222222,-3.0468229166666667
2019-02-27,3.489847222222222,-3.108834722222222
2019-02-28,4.412416666666667,-1.0449409722222223
2019-03-01,5.981888888888889,-0.4201305555555556
2019-03-02,1.6435277777777777,-0.8202458333333333
2019-03-03,2.5767013888888886,-0.2705722222222222
2019-03-04,6.959395833333334,-1.360888888888889
2019-03-05,5.067659722222222,-2.291297222222222
2019-03-06,5.3914583333333335,-0.5988597222222222
2019-03-07,3.6483819444444445,-1.9238715277777778
2019-03-08,6.407104166666667,-2.0855923611111113
2019-03-09,1.108138888888889,-1.06968125
2019-03-10,1.5421041666666668,-0.7213909722222223
2019-03-11,10.055569444444444,-1.262032638888889
2019-03-12,12.809555555555555,-0.9835743055555556
2019-03-13,6.615527777777778,-0.47551041666666666
2019-03-14,6.319013888888889,-1.0731993055555555
2019-03-15,4.221916666666667,-0.6933340277777778
2019-03-16,2.3477152777777777,-0.5339388888888889
2019-03-17,0.13065972222222222,-2.0873902777777777
2019-03-18,1.99,0.008
2019-03-19,1.99,-0.35420902777777774
2019-03-20,2.085444444444444,-1.0610909722222222
2019-03-21,3.5720694444444443,-2.6158256944444447
2019-03-22,2.4600833333333334,-2.9809243055555554
2019-03-23,2.2703611111111113,-0.763826388888889
2019-03-24,-1.4344791666666667,-3.7549673611111114
2019-03-25,9.582298611111112,-2.2486076388888887
2019-03-26,5.390638888888889,-1.8187041666666668
2019-03-27,3.398395833333333,-1.6019909722222223
2019-03-28,3.3556458333333334,-1.19825
2019-03-29,3.120979166666667,-3.7903916666666664
2019-03-30,-0.974576388888889,-3.2930534722222222
2019-03-31,-0.7654236060825489,-2.956529326574946
2019-04-01,6.886076388888889,-4.085206944444445
2019-04-02,4.376527777777778,-1.903959722222222
2019-04-03,3.3726249999999998,-2.1118194444444445
2019-04-04,3.339847222222222,-2.256960416666667
2019-04-05,1.2589374999999998,-3.721665277777778
2019-04-06,1.7201180555555555,-1.888629861111111
2019-04-07,-1.289423611111111,-3.5997722222222217
2019-04-08,2.5578125,-3.05860625
2019-04-09,2.8112916666666665,-3.0559652777777777
2019-04-10,1.7068125,-4.472536805555555
2019-04-11,7.742361111111111,-4.330163194444444
2019-04-12,8.877916666666668,-2.2190333333333334
2019-04-13,0.8478263888888888,-3.511490277777778
2019-04-14,-0.3204236111111111,-2.8428958333333334
2019-04-15,5.567819444444444,-4.1900458333333335
2019-04-16,4.0543125,-3.8103611111111113
2019-04-17,4.805006944444444,-1.3068923611111112
2019-04-18,2.389361111111111,-4.229979166666666
2019-04-19,1.3601944444444445,-4.202482638888889
2019-04-20,-1.805402777777778,-4.273720138888889
2019-04-21,-1.7265,-4.1779270833333335
2019-04-22,3.351652777777778,-4.224516666666667
2019-04-23,3.7938055555555557,-3.2107763888888887
2019-04-24,3.9090138888888886,-3.304017361111111
2019-04-25,2.9549166666666666,-1.9261923611111111
2019-04-26,3.106402777777778,-3.0254451388888888
2019-04-27,-0.038395833333333344,-2.4016027777777778
2019-04-28,0.6507569444444444,-1.5664395833333336
2019-04-29,1.629513888888889,-3.893268055555555
2019-04-30,4.195833333333334,-1.0615131944444445
2019-05-01,2.5225069444444443,-2.1694743055555556
2019-05-02,2.5549375000000003,-1.9916694444444443
2019-05-03,6.519729166666666,-2.4049847222222223
2019-05-04,0.1811736111111111,-3.7212388888888888
2019-05-05,-0.4332013888888889,-2.7023527777777776
2019-05-06,7.4942013888888885,-1.434654861111111
2019-05-07,3.8569861111111114,-2.7433513888888887
2019-05-08,3.7815624999999997,-1.520190972222222
2019-05-09,2.2898125,-2.5114430555555556
2019-05-10,4.463222222222222,-2.080002777777778
2019-05-11,-1.3902847222222223,-4.427234722222222
2019-05-12,-0.6506180555555555,-3.567417361111111
2019-05-13,2.1551319444444443,-4.957181944444444
2019-05-14,-0.23297916666666668,-4.775715277777778
2019-05-15,1.2939027777777778,-4.950091666666666
2019-05-16,2.107111111111111,-4.108339583333334
2019-05-17,3.729881944444444,-1.3032833333333333
2019-05-18,0.4429513888888889,-3.496810416666667
2019-05-19,-0.5885069444444445,-2.9065486111111114
2019-05-20,3.3459930555555553,-0.8718097222222222
2019-05-21,4.207965277777778,-2.585786111111111
2019-05-22,1.2959375,-4.370479861111111
2019-05-23,1.9422847222222221,-4.436620138888889
2019-05-24,1.5053541666666668,-4.669694444444445
2019-05-25,-0.5628055555555556,-2.8894847222222224
2019-05-26,-0.45232638888888893,-2.8448194444444446
2019-05-27,2.1519375,-3.3285243055555553
2019-05-28,3.2516666666666665,-2.788979861111111
2019-05-29,1.1066284403669724,-3.682559205500382
2019-05-30,1.9643402777777779,-2.1682131944444443
2019-05-31,1.9608819444444445,-2.9791874999999997
2019-06-01,-0.6937777777777777,-4.394963194444444
2019-06-02,-1.9793611111111113,-4.323292361111111
2019-06-03,3.471298611111111,-1.9948062500000001
2019-06-04,3.6133888888888888,-2.876183333333333
2019-06-05,3.4842643923240937,-1.293047619047619
2019-06-06,1.4408485273492286,-3.622173211781206
2019-06-07,2.9374236111111114,-2.7135375
2019-06-08,0.08684027777777775,-2.0258680555555557
2019-06-09,-1.2905555555555557,-3.4039451388888886
2019-06-10,1.8713194444444443,-3.0233965277777775
2019-06-11,1.2773680555555555,-3.7733402777777774
2019-06-12,5.377380281690141,-1.2039718309859155
2019-06-13,2.9320069444444448,-2.943959027777778
2019-06-14,1.6557291666666667,-3.775898611111111
2019-06-15,0.36025694444444445,-1.79669375
2019-06-16,-0.9610694444444445,-3.266479166666666
2019-06-17,1.7334444444444443,-4.5261
2019-06-18,3.5999166666666667,-3.830646527777778
2019-06-19,4.296569444444445,-2.440276388888889
2019-06-20,3.030125,-2.7427541666666664
2019-06-21,2.875284722222222,-4.006524305555556
2019-06-22,-1.5561805555555557,-4.151197916666667
2019-06-23,-1.8613333333333335,-4.476870833333334
2019-06-24,4.034319444444445,-4.274859722222222
2019-06-25,6.629097222222222,-3.8524527777777777
2019-06-26,5.593354166666667,-3.5959958333333337
2019-06-27,4.212631944444444,-4.934929166666667
2019-06-28,2.7097152777777778,-4.6934861111111115
2019-06-29,-1.9485138888888889,-4.705889583333333
2019-06-30,-1.244763888888889,-3.9737416666666667
2019-07-01,4.3325555555555555,-4.052538194444444
2019-07-02,4.088076388888889,-3.9948020833333335
2019-07-03,2.653493055555556,-3.8147166666666665
2019-07-04,2.37975,-4.726062499999999
2019-07-05,3.057361111111111,-4.2027930555555555
2019-07-06,-0.974,-3.5555125
2019-07-07,-1.396048611111111,-3.964776388888889
2019-07-08,2.1312152777777778,-2.6229493055555557
2019-07-09,2.7725694444444446,-3.5261875
2019-07-10,4.142743055555556,-1.875721527777778
2019-07-11,3.5885277777777773,-3.1369097222222218
2019-07-12,3.695819444444444,-2.1173465277777774
2019-07-13,0.8818888888888889,-1.9491104166666666
2019-07-14,0.5332291666666666,-1.9661722222222222
2019-07-15,3.060680555555556,-1.6869430555555556
2019-07-16,3.469520833333333,-2.734126388888889
2019-07-17,4.3127361111111115,-3.616421527777778
2019-07-18,2.858375,-2.6289166666666666
2019-07-19,3.843277777777778,-3.2447777777777773
2019-07-20,0.8589433170048986,-2.082709587123863
2019-07-21,-0.9441319444444444,-3.519959027777778
2019-07-22,3.4297708333333334,-4.514022916666667
2019-07-23,4.566097222222222,-4.427413194444445
2019-07-24,4.416236111111111,-4.141695833333333
2019-07-25,7.907541666666667,-4.067367361111111
2019-07-26,8.515305555555557,-3.7949881944444446
2019-07-27,1.9179930555555555,-0.6492388888888889
2019-07-28,1.9906458333333334,-0.5221166666666667
2019-07-29,4.558666666666666,-3.8144659722222225
2019-07-30,4.354909722222222,-4.217269444444445
2019-07-31,5.494298611111111,-2.0324180555555555
2019-08-01,3.4376458333333333,-2.7867402777777777
2019-08-02,3.5574930555555557,-2.981853472222222
2019-08-03,1.0362500000000001,-2.2920034722222224
2019-08-04,-0.4778611111111111,-3.7748645833333336
2019-08-05,3.158423611111111,-3.4071541666666665
2019-08-06,3.607111111111111,-3.363566666666667
2019-08-07,3.8931388888888887,-3.371694444444444
2019-08-08,2.950840277777778,-3.8760680555555553
2019-08-09,4.9250486111111105,-1.2217840277777776
2019-08-10,0.8121736111111111,-2.9269958333333332
2019-08-11,0.20574305555555555,-2.6723256944444445
2019-08-12,2.783215277777778,-2.537411111111111
2019-08-13,2.711888888888889,-2.7166548611111114
2019-08-14,4.319375,-3.3563875000000003
2019-08-15,2.645972222222222,-2.328997222222222
2019-08-16,3.195402777777778,-2.7363743055555556
2019-08-17,1.6319930555555557,-1.0056909722222223
2019-08-18,1.1757569444444445,-1.4973125
2019-08-19,3.7559791666666666,-3.2819729166666667
2019-08-20,2.111826388888889,-3.3754847222222226
2019-08-21,1.908513888888889,-4.1563840277777775
2019-08-22,2.6636527777777776,-4.099902083333333
2019-08-23,3.3914097222222224,-3.95269375
2019-08-24,-0.6907847222222222,-4.0522833333333335
2019-08-25,-1.508736111111111,-3.9513756944444443
2019-08-26,4.714652777777778,-3.5645069444444446
2019-08-27,6.307409722222222,-3.312948611111111
2019-08-28,6.131125,-2.6144166666666666
2019-08-29,4.987556022408963,-2.6977773109243697
2019-08-30,3.8341458333333334,-3.850511111111111
2019-08-31,-0.16181944444444443,-3.6394159722222224
2019-09-01,-0.24297916666666666,-2.903701388888889
2019-09-02,1.7908611111111112,-3.6967993055555555
2019-09-03,4.914562500000001,-1.3793520833333335
2019-09-04,4.796583333333333,-1.4685666666666666
2019-09-05,3.134888888888889,-2.0765784722222222
2019-09-06,3.4839930555555556,-2.6058534722222224
2019-09-07,0.8258125000000001,-1.8582319444444444
2019-09-08,-1.0399375,-3.3238819444444445
2019-09-09,2.2746875,-2.8641847222222223
2019-09-10,3.828173611111111,-3.2440743055555554
2019-09-11,3.750659722222222,-0.6802986111111111
2019-09-12,3.3703958333333333,-3.1875465277777777
2019-09-13,4.4304652777777775,-2.3603180555555556
2019-09-14,-0.5802708333333334,-3.8036562500000004
2019-09-15,-1.1821180555555555,-3.5872229166666663
2019-09-16,4.413472222222222,-0.6747486111111112
2019-09-17,3.5923819444444445,-2.198572916666667
2019-09-18,3.484154929577465,-2.013761971830986
2019-09-19,3.538229166666667,-2.3357166666666664
2019-09-20,1.716173611111111,-3.5023395833333333
2019-09-21,-0.13236805555555556,-3.7375680555555557
2019-09-22,-0.6282708333333333,-2.9170909722222222
2019-09-23,3.873291666666667,-1.6596375
2019-09-24,5.346256944444444,-0.6435180555555556
2019-09-25,4.718701388888889,-1.18586875
2019-09-26,4.543548611111111,-0.4210055555555556
2019-09-27,3.4424374999999996,-2.0479534722222223
2019-09-28,1.0313750000000002,-1.6412347222222223
2019-09-29,1.6874305555555555,-0.47095486111111107
2019-09-30,3.5333680555555556,-2.0329062500000004
2019-10-01,4.931194444444444,-0.8147625000000001
2019-10-02,4.040243055555555,-2.042695138888889
2019-10-03,4.092048611111111,-0.8947756944444445
2019-10-04,5.2627291666666665,-0.7647944444444446
2019-10-05,0.9887777777777778,-1.3382534722222224
2019-10-06,1.7762847222222222,-0.2892138888888889
2019-10-07,4.3989513888888885,-0.5009930555555555
2019-10-08,5.623729166666667,-0.8354256944444444
2019-10-09,4.288326388888889,-1.5059340277777777
2019-10-10,2.295513888888889,-2.2831888888888887
2019-10-11,5.501625,-0.4638361111111111
2019-10-12,1.8195069444444445,-0.3411451388888889
2019-10-13,1.4395277777777777,-1.6160861111111113
2019-10-14,3.9695416666666667,-1.2022937500000002
2019-10-15,5.417465277777778,-0.6038770833333333
2019-10-16,4.497041666666666,-0.7572048611111111
2019-10-17,3.687784722222222,-1.787203472222222
2019-10-18,4.024020833333333,-1.1889708333333333
2019-10-19,1.276986111111111,-1.2894993055555555
2019-10-20,1.4726458333333334,-0.5682166666666666
2019-10-21,4.432965277777778,-0.48393194444444443
2019-10-22,5.272194444444445,-1.0264493055555555
2019-10-23,4.211354166666667,-1.3244486111111111
2019-10-24,4.085444444444445,-1.4747124999999999
2019-10-25,3.8490902777777776,-1.695234027777778
2019-10-26,0.8295416666666666,-2.0090999999999997
2019-10-27,0.9585138888888889,-1.312632638888889
2019-10-28,3.666548611111111,-1.574775
2019-10-29,3.0568207282913167,-2.4628060224089636
2019-10-30,4.617895833333334,-1.014340277777778
2019-10-31,7.66895138888889,-2.3308381944444445
2019-11-01,5.361048611111111,-0.2881652777777778
2019-11-02,1.7266111111111113,-1.2738458333333333
2019-11-03,1.646777777777778,-0.8000076388888888
2019-11-04,4.413618055555555,-0.7193201388888888
2019-11-05,5.629361111111111,-0.5097805555555556
2019-11-06,4.644375,-0.8159840277777778
2019-11-07,4.981847222222222,-0.36507638888888894
2019-11-08,3.0258680555555557,-2.071423611111111
2019-11-09,1.500013888888889,-1.8080034722222222
2019-11-10,0.8832777777777778,-2.191540972222222
2019-11-11,4.449861111111111,-0.32044375
2019-11-12,4.639236111111111,-1.3497597222222222
2019-11-13,5.926840277777777,-0.7741631944444445
2019-11-14,4.82525,-0.37708125
2019-11-15,7.954486111111111,-0.2233701388888889
2019-11-16,1.9007361111111112,-0.5251895833333333
2019-11-17,1.6788888888888889,-1.44740625
2019-11-18,4.973527777777778,-0.1260013888888889
2019-11-19,3.762569444444445,-0.8525041666666666
2019-11-20,2.267298611111111,-1.7073569444444445
2019-11-21,3.679097222222222,-0.40108125
2019-11-22,3.685298611111111,-1.5377680555555555
2019-11-23,2.0019305555555555,-0.3208347222222222
2019-11-24,3.7368888888888887,-1.2294
2019-11-25,4.306590277777778,-1.5511819444444446
2019-11-26,5.4006388888888885,-0.16691180555555557
2019-11-27,5.764333333333333,-0.2765298611111111
2019-11-28,6.271708333333334,-0.07390416666666666
2019-11-29,4.283090277777777,-1.2473750000000001
2019-11-30,1.2064166666666667,-1.6553034722222224
2019-12-01,1.481138888888889,-0.4914645833333333
2019-12-02,8.193069444444445,-0.8897104166666666
2019-12-03,5.507430555555556,-0.97704375
2019-12-04,7.933701388888889,-1.5339034722222222
2019-12-05,9.999034722222223,-0.48228125
2019-12-06,6.401166666666667,-0.05571388888888888
2019-12-07,1.9437013888888888,-0.17937847222222222
2019-12-08,1.6754097222222224,-0.4473444444444445
2019-12-09,4.6221041666666665,-0.2632145833333333
2019-12-10,10.194812500000001,-1.0967340277777777
2019-12-11,5.251138888888889,-0.2510361111111111
2019-12-12,3.979715277777778,-0.9591937500000001
2019-12-13,3.6558263888888893,-0.12142222222222224
2019-12-14,2.008284722222222,-0.46471250000000003
2019-12-15,1.847902777777778,-0.8448847222222222
2019-12-16,6.472875,-0.10158541666666666
2019-12-17,5.0259375,-0.66058125
2019-12-18,4.280354166666667,-1.0744152777777778
2019-12-19,6.149381944444444,-0.7301194444444445
2019-12-20,5.661048611111111,-0.1302138888888889
2019-12-21,2.0441458333333333,-0.18338472222222224
2019-12-22,2.0429097222222223,-0.11699652777777778
2019-12-23,4.798548611111111,-0.2684736111111111
2019-12-24,5.252041666666666,-0.4234013888888889
2019-12-25,2.380993055555556,-0.14873055555555556
2019-12-26,1.9606944444444445,-0.17435
2019-12-27,3.646097222222222,-1.1224548611111111
2019-12-28,2.0102430555555557,-0.6898854166666666
2019-12-29,1.9542986111111111,-0.5045097222222222
2019-12-30,11.004145833333332,-1.5412680555555556
2019-12-31,8.010479166666666,-0.5878527777777778
