Date,Humidifier power [kW],HV light Power [kW]
2021-01-01,0.009509027777777778,0.41882777777777774
2021-01-02,0.009317361111111111,0.3588673611111111
2021-01-03,0.009247222222222221,0.36025208333333336
2021-01-04,0.009547222222222223,3.6352152777777778
2021-01-05,0.009059722222222222,3.8483027777777776
2021-01-06,0.008825694444444445,3.471177083333333
2021-01-07,0.008572916666666668,3.6584694444444446
2021-01-08,0.008663888888888888,3.258266666666667
2021-01-09,0.008821527777777777,0.35888055555555554
2021-01-10,0.009827777777777777,0.3622118055555556
2021-01-11,0.008700694444444445,3.589667361111111
2021-01-12,0.008539583333333333,3.8573465277777776
2021-01-13,0.008226388888888889,3.4748604166666666
2021-01-14,0.008905555555555555,3.5085256944444443
2021-01-15,0.008606250000000001,3.441823611111111
2021-01-16,0.009168055555555556,0.36901944444444446
2021-01-17,0.009974305555555556,0.3656361111111111
2021-01-18,0.008803472222222221,3.4276861111111114
2021-01-19,1.3068173611111111,3.75066875
2021-01-20,1.7525708333333332,3.4147270833333336
2021-01-21,3.90819375,3.5881312499999996
2021-01-22,4.966774305555555,3.4486354166666664
2021-01-23,0.008327083333333334,0.36345208333333334
2021-01-24,0.008621527777777777,0.36520625
2021-01-25,6.054645138888889,3.4633305555555554
2021-01-26,6.765920138888888,3.65158125
2021-01-27,1.964348611111111,3.596640972222222
2021-01-28,0.008452777777777778,3.9473368055555556
2021-01-29,0.008491666666666666,3.4647743055555553
2021-01-30,0.008716666666666666,0.36042708333333334
2021-01-31,0.008904166666666666,0.3578513888888889
2021-02-01,5.972215972222222,3.8527347222222224
2021-02-02,0.007613888888888889,4.037523611111111
2021-02-03,0.008285416666666667,3.7739451388888887
2021-02-04,0.00845625,3.9090125000000002
2021-02-05,0.007804166666666667,3.08446875
2021-02-06,0.008145833333333333,0.3454625
2021-02-07,0.009266666666666666,0.3380270833333333
2021-02-08,7.859732620320855,3.082005347593583
2021-02-09,3.9655877862595417,1.7696736641221373
2021-02-10,7.543729861111111,2.933254166666667
2021-02-11,6.775485416666667,3.2099375
2021-02-12,7.220345833333334,2.8810756944444442
2021-02-13,0.009335416666666667,0.36752569444444444
2021-02-14,0.00985625,0.3334388888888889
2021-02-15,6.979443055555555,3.230753472222222
2021-02-16,0.008284027777777777,3.117525
2021-02-17,0.007621527777777777,3.2996805555555557
2021-02-18,0.007698611111111111,3.3485569444444443
2021-02-19,5.259247222222222,3.0777159722222223
2021-02-20,0.007953472222222221,0.6020993055555556
2021-02-21,0.008089583333333332,0.6007569444444445
2021-02-22,1.3920381944444444,3.259645138888889
2021-02-23,0.00723125,3.464965277777778
2021-02-24,0.007554861111111111,3.266240972222222
2021-02-25,0.008174305555555556,3.353096527777778
2021-02-26,0.007659722222222221,3.2802312500000004
2021-02-27,0.008727083333333333,0.4969673611111111
2021-02-28,0.009176388888888888,0.5443881944444444
2021-03-01,4.764019444444444,3.230058333333333
2021-03-02,2.4947618055555556,3.1213569444444444
2021-03-03,0.00833263888888889,3.179451388888889
2021-03-04,0.008245138888888889,3.4075875000000004
2021-03-05,6.0203875,3.2468673611111107
2021-03-06,0.00847361111111111,1.4866437499999998
2021-03-07,0.00829861111111111,1.4872958333333335
2021-03-08,6.333755555555555,3.394779861111111
2021-03-09,0.007993749999999999,3.35640625
2021-03-10,2.4123305555555556,3.1389298611111114
2021-03-11,0.007369444444444444,3.1666979166666667
2021-03-12,5.307290277777778,3.017321527777778
2021-03-13,0.008857638888888889,0.38414166666666666
2021-03-14,0.009524305555555555,0.3862319444444444
2021-03-15,4.253476388888889,3.072348611111111
2021-03-16,3.3873430555555557,3.2135187499999995
2021-03-17,5.0806708333333335,2.934265972222222
2021-03-18,5.181600694444445,3.245936805555556
2021-03-19,7.336775694444444,2.913870138888889
2021-03-20,0.008765972222222222,0.39632083333333334
2021-03-21,0.008311111111111111,0.38279375
2021-03-22,6.986771527777778,3.0506895833333334
2021-03-23,0.008134722222222222,3.215961805555555
2021-03-24,0.008057638888888888,2.9401215277777775
2021-03-25,0.008496527777777778,3.1147354166666665
2021-03-26,0.008504166666666667,2.8694374999999996
2021-03-27,0.008647916666666667,0.39209791666666666
2021-03-28,0.008461984069514844,0.38129543808834176
2021-03-29,0.009090277777777777,2.8797430555555557
2021-03-30,1.706184027777778,2.815611111111111
2021-03-31,1.7522965277777776,2.934404166666667
2021-04-01,0.007738888888888889,3.1258375000000003
2021-04-02,0.008413194444444445,2.7907930555555556
2021-04-03,0.008211111111111112,0.37952986111111114
2021-04-04,0.0076951388888888885,0.3795618055555555
2021-04-05,5.753692361111112,0.3800645833333333
2021-04-06,6.970498951781971,3.0918916841369675
2021-04-07,6.859357142857143,2.994455882352941
2021-04-08,8.013105520614955,3.0483626834381554
2021-04-09,7.427446853146853,3.124881818181818
2021-04-10,0.008150000000000001,1.3368520833333333
2021-04-11,0.008209722222222222,0.8708520833333334
2021-04-12,7.277056249999999,3.376263194444445
2021-04-13,8.08824861111111,3.1894347222222224
2021-04-14,8.50766875,2.7036694444444445
2021-04-15,3.306429861111111,3.2069277777777776
2021-04-16,8.405561805555555,2.7533451388888888
2021-04-17,0.008781249999999999,0.37609097222222226
2021-04-18,0.008244444444444445,0.7230208333333334
2021-04-19,0.007818055555555556,3.0450104166666665
2021-04-20,0.007568055555555555,3.063958333333334
2021-04-21,0.007853472222222222,2.7125555555555554
2021-04-22,5.232790972222222,3.015221527777778
2021-04-23,0.0084,2.864665277777778
2021-04-24,0.007631250000000001,0.37271875000000004
2021-04-25,0.008102083333333333,0.37229097222222224
2021-04-26,7.039889583333334,2.647298611111111
2021-04-27,3.7749361111111113,0.3736541666666667
2021-04-28,3.8075680555555556,2.7990284722222225
2021-04-29,0.007890972222222221,3.181336111111111
2021-04-30,0.007956944444444445,2.8598194444444447
2021-05-01,0.008091666666666665,0.37139791666666666
2021-05-02,0.007781944444444444,0.3709840277777778
2021-05-03,2.8023013888888886,3.061284722222222
2021-05-04,1.5809131944444443,3.4834618055555557
2021-05-05,5.776565972222222,2.818265972222222
2021-05-06,0.08867708333333332,3.2442076388888887
2021-05-07,0.007922916666666667,2.882171527777778
2021-05-08,0.008027777777777778,0.3729236111111111
2021-05-09,0.007602083333333333,0.37195069444444445
2021-05-10,0.007818750000000001,2.9547819444444445
2021-05-11,0.008005555555555556,3.357161111111111
2021-05-12,0.007961111111111112,2.6960180555555557
2021-05-13,0.008816666666666667,0.37187708333333336
2021-05-14,0.009059722222222222,0.3727180555555556
2021-05-15,0.008380555555555556,0.37182152777777777
2021-05-16,0.008311111111111111,0.3926201388888889
2021-05-17,0.008090277777777778,2.867913888888889
2021-05-18,0.007850694444444445,3.1115833333333334
2021-05-19,0.008215277777777778,2.788461805555556
2021-05-20,0.008369444444444445,3.0172638888888885
2021-05-21,0.008322222222222222,2.9809006944444447
2021-05-22,0.0085,0.3735673611111111
2021-05-23,0.008275000000000001,0.3729270833333333
2021-05-24,0.009054166666666667,0.47568194444444445
2021-05-25,0.008215972222222222,3.02195625
2021-05-26,0.0083125,2.8713430555555557
2021-05-27,0.008500694444444444,3.2986166666666668
2021-05-28,0.008408333333333334,2.619279166666667
2021-05-29,0.008193055555555556,0.36654861111111114
2021-05-30,0.00854375,0.46826527777777777
2021-05-31,0.008236805555555556,2.8757284722222223
2021-06-01,0.008209722222222222,3.2194909722222222
2021-06-02,0.008633333333333333,2.9711993055555554
2021-06-03,0.008071527777777778,3.0556743055555557
2021-06-04,0.008192361111111112,2.706803472222222
2021-06-05,0.008374305555555555,0.36899027777777776
2021-06-06,0.007981944444444444,0.3641784722222222
2021-06-07,0.00730204081632653,0.42603688524590166
2021-06-14,0.008870144284128747,3.906126526082131
2021-06-15,0.009078472222222222,2.9486986111111113
2021-06-16,0.009695833333333332,2.607497222222222
2021-06-17,0.00908263888888889,3.4023972222222225
2021-06-18,0.008453463960811756,3.020314905528341
2021-06-19,0.008231944444444445,0.3670666666666667
2021-06-20,0.008609722222222222,0.36809930555555553
2021-06-21,0.009076388888888889,3.0150395833333334
2021-06-22,0.008639583333333334,2.9881527777777777
2021-06-23,0.008632638888888888,3.160050694444444
2021-06-24,0.008260416666666666,3.0751993055555555
2021-06-25,0.008481944444444445,2.7732493055555554
2021-06-26,0.00854375,0.3664027777777778
2021-06-27,0.00843125,0.3650694444444445
2021-06-28,0.008245138888888889,2.8607520833333333
2021-06-29,0.008393055555555556,3.0696125000000003
2021-06-30,0.008115277777777779,3.0614958333333333
2021-07-01,0.008750694444444445,3.2247583333333334
2021-07-02,0.008696527777777777,2.8478749999999997
2021-07-03,0.008707638888888888,0.3687125
2021-07-04,0.008418055555555555,0.3657236111111111
2021-07-05,0.00845763888888889,2.886991666666667
2021-07-06,0.007676388888888889,3.1407347222222226
2021-07-07,0.00853888888888889,2.651186111111111
2021-07-08,0.008775694444444445,2.9794472222222224
2021-07-09,0.0084,2.577047916666667
2021-07-10,0.008438194444444444,0.3660916666666667
2021-07-11,0.008377083333333334,0.3660083333333333
2021-07-12,0.008065972222222223,2.381571527777778
2021-07-13,0.008279166666666667,3.0945909722222225
2021-07-14,0.008128061581525542,2.851505248425472
2021-07-15,0.009071527777777777,2.963095138888889
2021-07-16,0.009779166666666665,2.8167944444444446
2021-07-17,0.011559722222222223,0.3685097222222222
2021-07-18,0.010551388888888888,0.36780833333333335
2021-07-19,0.00964375,2.810033333333333
2021-07-20,0.008697916666666666,2.969141666666667
2021-07-21,0.009425694444444445,2.906859027777778
