DateTime,HVAC Actual [kW],Chiller Power [kW]
2016-01-31,28.217764352,2.360132532
2016-02-29,54.899444343,4.156254074
2016-03-31,65.547781147,4.448013187
2016-04-30,62.981188761,5.041237364
2016-05-31,72.621684696,13.206992703
2016-06-30,84.934418785,18.128844876
2016-07-31,83.182952779,23.901552083
2016-08-31,63.258820836,24.077103474
2016-09-30,54.108270467,22.776038791
2016-10-31,46.773706404,4.428784361
2016-11-30,60.038181675000004,4.315848956
2016-12-31,58.013147616,4.471060622
