Date,HVAC Actual [kW],Chiller Power [kW]
2021-04-10,1.1029381944444445,0.1440861111111111
2021-04-11,1.1024423611111112,0.1436861111111111
2021-04-12,3.354227083333334,0.14272708333333334
2021-04-13,3.3161604166666665,0.14355277777777775
2021-04-14,3.3140152777777776,0.14300069444444444
2021-04-15,3.1901819444444444,0.14351180555555554
2021-04-16,3.144736111111111,0.14355138888888888
2021-04-17,0.9623034722222223,0.1436347222222222
2021-04-18,0.9516034722222222,0.14359027777777778
2021-04-19,3.1385666666666667,0.14393819444444444
2021-04-20,3.104154861111111,0.23156180555555553
2021-04-21,3.1399493055555556,0.14348055555555556
2021-04-22,3.1332534722222225,0.1420597222222222
2021-04-23,3.115046527777778,0.14338958333333332
2021-04-24,0.876304861111111,0.14295555555555556
2021-04-25,0.9191812500000001,0.1434375
2021-04-26,3.162278472222222,0.142475
2021-04-27,3.1421611111111107,0.14328472222222222
2021-04-28,3.081936111111111,0.14156180555555556
2021-04-29,3.194620138888889,0.14397291666666667
2021-04-30,3.2079416666666662,0.14386666666666664
2021-05-01,0.965388888888889,0.14296319444444444
2021-05-02,0.9547243055555554,0.14356944444444444
2021-05-03,3.2507965277777777,0.2763097222222222
2021-05-04,3.3020805555555555,0.14402569444444444
2021-05-05,3.2570055555555553,0.14335277777777777
2021-05-06,3.146378472222222,0.1435534722222222
2021-05-07,3.163627083333333,0.1430034722222222
2021-05-08,0.8272208333333334,0.1435013888888889
2021-05-09,0.6529006944444444,0.1434236111111111
2021-05-10,3.1338312499999996,0.7496868055555556
2021-05-11,3.1305430555555556,0.2809611111111111
2021-05-12,3.1320173611111106,0.2651090277777778
2021-05-13,3.2056076388888886,0.32924930555555554
2021-05-14,3.1857979166666666,0.23379999999999998
2021-05-15,0.8085534722222222,0.14363819444444442
2021-05-16,0.8006583333333334,0.14361319444444445
2021-05-17,3.2019583333333332,0.14293472222222223
2021-05-18,3.079943055555556,0.14232430555555556
2021-05-19,3.104794444444445,0.14229791666666666
2021-05-20,3.1177208333333333,0.3025631944444444
2021-05-21,3.0990937499999998,0.14260208333333332
2021-05-22,0.9110576388888889,0.14404513888888887
2021-05-23,0.8071930555555555,0.1436097222222222
2021-05-24,3.2528666666666664,0.23079722222222218
2021-05-25,3.190825,0.1438673611111111
2021-05-26,3.193361111111111,0.14349374999999998
2021-05-27,3.154492361111111,0.14342152777777778
2021-05-28,3.0729798611111114,0.5448375
2021-05-29,0.6748048611111112,0.14364930555555555
2021-05-30,0.6846152777777778,0.14288541666666665
2021-05-31,3.031031944444444,1.7231736111111111
2021-06-01,3.0627798611111112,1.9429875
2021-06-02,3.1456208333333335,2.2755923611111113
2021-06-03,3.2196951388888886,2.4214881944444446
2021-06-04,3.226443055555556,2.3537701388888888
2021-06-05,0.6454229166666666,0.1430548611111111
2021-06-06,0.6183055555555556,0.14230138888888888
2021-06-07,0.6364795081967213,0.1438073770491803
2021-06-14,4.118967813540511,3.6476392896781356
2021-06-15,4.27699375,1.5947631944444443
2021-06-16,4.022897222222222,2.4578145833333336
2021-06-17,3.5645180555555553,4.283251388888889
2021-06-18,3.6105808257522747,4.842748075577327
2021-06-19,0.50585,0.14350833333333332
2021-06-20,0.5502791666666667,0.14311180555555555
2021-06-21,4.827209722222222,0.14379999999999998
2021-06-22,3.171775,0.43625416666666667
2021-06-23,3.137294444444444,0.31998194444444444
2021-06-24,3.1760131944444443,0.6200902777777777
2021-06-25,3.264621527777778,0.5671368055555556
2021-06-26,0.5544187500000001,0.14361736111111112
2021-06-27,0.5387583333333333,0.14329444444444445
2021-06-28,3.3668368055555553,1.92605625
2021-06-29,3.27616875,1.3551270833333333
2021-06-30,3.121653472222222,0.1436125
2021-07-01,3.166765972222222,0.14365208333333332
2021-07-02,3.2156972222222224,0.6987145833333334
2021-07-03,3.4512645833333333,2.129222916666667
2021-07-04,0.5502756944444444,0.1430722222222222
2021-07-05,3.3607354166666665,0.6068034722222222
2021-07-06,3.2082472222222225,0.6322916666666667
2021-07-07,3.35393125,0.7596486111111111
2021-07-08,3.3115458333333336,1.9621277777777777
2021-07-09,3.15069375,1.6339791666666665
2021-07-10,0.5577854166666667,0.14363541666666665
2021-07-11,0.5588624999999999,0.14324305555555555
2021-07-12,3.449354861111111,1.608303472222222
2021-07-13,3.1858590277777776,1.0591756944444444
2021-07-14,3.2490594821553533,0.5195640307907627
2021-07-15,3.1916118055555556,0.42566458333333335
2021-07-16,4.927742361111111,3.0409055555555553
2021-07-17,6.860266666666666,6.7511729166666665
2021-07-18,6.81176388888889,6.551370138888889
2021-07-19,4.730413888888889,3.1115416666666667
2021-07-20,3.096458333333333,1.4535833333333332
2021-07-21,3.383388888888889,1.9400465277777776
2021-07-22,3.33438125,1.93438125
2021-07-23,1.6690319444444444,1.013463888888889
2021-07-24,0.5435631944444445,0.1429298611111111
2021-07-25,0.5442361111111111,0.14328819444444443
2021-07-26,3.262118715083799,1.1391997206703912
2021-07-27,3.1033770833333336,0.40290972222222216
2021-07-28,3.1044104166666666,0.8719055555555555
2021-07-29,3.17344375,0.8664930555555556
2021-07-30,3.1533236111111114,0.9464604166666667
2021-07-31,0.7500006944444444,0.14354722222222221
2021-08-01,0.6194930555555556,0.14292013888888888
2021-08-02,3.0681368055555556,0.48111597222222224
2021-08-03,3.104388888888889,0.7322847222222222
2021-08-04,3.1189631944444445,1.0618493055555556
2021-08-05,3.1201395833333336,1.2694833333333333
2021-08-06,3.115513888888889,0.8299145833333333
2021-08-07,0.60769375,0.14348124999999998
2021-08-08,0.8099354166666667,0.1436972222222222
2021-08-09,3.0816305555555554,0.5386854166666667
2021-08-10,3.0852222222222223,0.39074097222222226
2021-08-11,3.0021250000000004,0.611675
2021-08-12,3.0175895833333333,1.34085625
2021-08-13,1.5402861111111112,0.8208951388888889
2021-08-14,0.575676388888889,0.14327152777777777
2021-08-15,0.4830708333333333,0.14326527777777778
2021-08-16,2.435201388888889,0.14354374999999997
2021-08-17,3.157273611111111,0.14268541666666665
2021-08-18,3.3250229166666667,0.40238958333333336
2021-08-19,4.598384027777778,0.3891381944444445
2021-08-20,2.7953284722222222,0.5759590277777777
2021-08-21,3.189491666666667,1.235592361111111
2021-08-22,0.48245416666666663,0.14317777777777776
2021-08-23,3.0749006944444446,0.8213368055555554
2021-08-24,3.0965868055555554,1.0446173611111111
2021-08-25,3.0648506944444445,1.167434722222222
2021-08-26,3.0318180555555556,0.32504930555555556
2021-08-27,3.064221681723419,0.4534225156358582
2021-08-28,3.21770625,0.841254861111111
2021-08-29,3.1615875,0.14381944444444444
2021-08-30,3.1955715277777776,0.8138416666666667
2021-08-31,3.0582354166666668,0.7157986111111111
2021-09-01,3.117306944444444,0.44020972222222227
2021-09-02,2.968263888888889,0.9093152777777778
2021-09-03,3.0353701388888887,1.4081472222222222
2021-09-04,2.9991958333333333,0.47599722222222224
2021-09-05,3.0287020833333336,1.1093444444444445
2021-09-06,3.2122076388888887,1.6229701388888886
2021-09-07,3.2453819444444445,1.2063604166666666
2021-09-08,3.2257284722222224,2.437159722222222
2021-09-09,3.3236312499999996,1.8065812499999998
2021-09-10,3.170103472222222,1.7626
2021-09-11,2.9774805555555557,0.9141770833333334
2021-09-12,3.1039777777777777,0.47933749999999997
2021-09-13,3.1892958333333334,0.8261548611111111
2021-09-14,3.139852083333333,1.1279368055555556
2021-09-15,3.14266574009729,0.7629930507296733
2021-09-16,3.231586805555555,0.7070756944444444
2021-09-17,3.131352777777778,0.9849291666666666
2021-09-18,0.508836111111111,0.14379583333333332
2021-09-19,0.5432854166666666,0.14386666666666664
2021-09-20,3.1321868055555555,0.14336875
2021-09-21,3.202029861111111,0.4443736111111111
2021-09-22,3.2253006944444444,0.5009631944444444
2021-09-23,3.143523611111111,0.3662625
2021-09-24,3.1872472222222226,0.7300631944444445
2021-09-25,3.2062854166666668,0.8270833333333333
2021-09-26,3.1754631944444447,0.9515659722222222
2021-09-27,3.1350277777777773,0.38661249999999997
2021-09-28,3.3326784722222222,0.3416944444444444
2021-09-29,3.307730555555555,0.1419986111111111
2021-09-30,3.4790868055555557,0.14268124999999998
2021-10-01,3.3373187499999997,0.14233541666666666
2021-10-02,0.8423923611111112,0.1435722222222222
2021-10-03,0.8883736111111111,0.14372083333333333
2021-10-04,3.3709000000000002,0.1439486111111111
2021-10-05,3.447570138888889,0.14354027777777775
2021-10-06,3.3677208333333333,0.1431076388888889
2021-10-07,3.368813194444445,0.2615847222222222
2021-10-08,3.3788548611111113,0.14334375
2021-10-09,0.7790555555555555,0.1436201388888889
2021-10-10,0.7750618055555555,0.14388194444444444
2021-10-11,3.3336493055555554,0.14371874999999998
2021-10-12,4.288097222222222,0.1447111111111111
2021-10-13,3.6133208333333333,0.14396458333333334
2021-10-14,3.7790229166666665,0.14444305555555556
2021-10-15,3.3520194444444447,0.14400277777777776
2021-10-16,0.9673854166666668,0.14387430555555553
2021-10-17,1.0246451388888889,0.14432777777777778
2021-10-18,3.4952388888888892,0.14381249999999998
2021-10-19,3.5875979166666663,0.5698666666666666
2021-10-20,4.362945138888889,0.46964097222222223
2021-10-21,3.531852777777778,0.14409166666666667
2021-10-22,3.6022868055555555,0.14430069444444443
2021-10-23,1.0124465277777779,0.1444673611111111
2021-10-24,1.0127034722222221,0.1443076388888889
2021-10-25,3.519908333333333,0.14396666666666666
2021-10-26,3.5386104166666668,0.1429173611111111
2021-10-27,3.442825694444444,0.14383194444444444
2021-10-28,3.4647479166666666,0.14345208333333334
2021-10-29,3.4450625,0.4682423611111111
2021-10-30,0.9636805555555555,0.14380625
2021-10-31,0.9832138888888888,0.14375277777777778
2021-11-01,3.5084590277777776,0.1439236111111111
2021-11-02,3.489888888888889,0.14399791666666664
2021-11-03,3.4999236111111114,0.1441611111111111
2021-11-04,3.496820138888889,0.1443409722222222
2021-11-05,3.436790277777778,0.14356458333333333
2021-11-06,0.9968618055555556,0.14377847222222223
2021-11-07,0.9999284722222221,0.14393819444444444
2021-11-08,3.4780430555555553,0.14394027777777776
2021-11-09,3.4693208333333336,0.14444513888888888
2021-11-10,3.448763888888889,0.14368402777777775
2021-11-11,3.4333854166666664,0.14475555555555555
2021-11-12,3.471673611111111,0.14414375
2021-11-13,0.9921916666666667,0.14462083333333334
2021-11-14,0.9532847222222223,0.14400833333333332
2021-11-15,3.46290625,0.14439166666666664
2021-11-16,3.4340430555555557,0.14375555555555555
2021-11-17,3.4681256944444443,0.14446666666666666
2021-11-18,3.4553680555555553,0.1438597222222222
2021-11-19,3.369090972222222,0.14478541666666667
2021-11-20,0.994948611111111,0.1446736111111111
2021-11-21,1.0007881944444443,0.14443958333333334
2021-11-22,3.4812930555555557,0.14324722222222222
2021-11-23,3.4024284722222222,0.1441486111111111
2021-11-24,3.757179861111111,0.14423402777777777
2021-11-25,3.7739159722222224,0.14452083333333332
2021-11-26,3.8903562500000004,0.14475624999999998
2021-11-27,1.1134222222222223,0.1444375
2021-11-28,1.1199354166666668,0.1446097222222222
2021-11-29,3.855847222222222,0.14421666666666666
2021-11-30,3.863664583333333,0.14432708333333333
2021-12-01,3.863909722222222,0.14512916666666667
2021-12-02,3.77929375,0.14336041666666666
2021-12-03,3.852228571428572,0.14374843205574914
2021-12-04,1.0690756944444444,0.14476180555555554
2021-12-05,1.102875,0.14472430555555554
2021-12-06,3.961210416666667,0.14444583333333333
2021-12-07,3.8564222222222218,0.1442145833333333
2021-12-08,3.81329375,0.14415069444444445
2021-12-09,3.8372555555555556,0.14445625
2021-12-10,3.9168937500000003,0.14418124999999998
2021-12-11,1.0402465277777777,0.14466041666666665
2021-12-12,0.9620138888888888,0.14462708333333332
2021-12-13,3.7116569444444445,0.14254027777777775
2021-12-14,4.812702083333334,0.14229166666666668
2021-12-15,3.7555201388888886,0.1446597222222222
2021-12-16,3.7436923611111115,0.1441111111111111
2021-12-17,3.778514583333333,0.1445833333333333
2021-12-18,0.9460472222222223,0.1446923611111111
2021-12-19,0.9460979166666668,0.14449791666666667
2021-12-20,3.8098875000000003,0.14440138888888887
2021-12-21,4.039735416666667,0.1460375
2021-12-22,4.094063194444445,0.1462159722222222
2021-12-23,3.9524638888888886,0.14401805555555555
2021-12-24,3.7913069444444445,0.14449305555555556
2021-12-25,1.0831395833333333,0.1448173611111111
2021-12-26,1.1129840277777778,0.14389444444444444
2021-12-27,3.8489847222222218,0.1445125
2021-12-28,3.8301534722222224,0.1445986111111111
2021-12-29,3.625188888888889,0.1446597222222222
2021-12-30,3.7200291666666665,0.14437152777777776
2021-12-31,3.692927083333333,0.14519374999999998
